GIT.EXE-113CB0AA.pf,1/10/2018 8:05:57 AM,1/12/2018 10:25:07 AM,"4,328",GIT.EXE,C:\Users\STRATARXIS\AppData\Local\atom\APP-1.23.3\RESOURCES\APP.ASAR.UNPACKED\NODE_MODULES\dugite\git\cmd\git.exe,17,"1/12/2018 10:25:07 AM, 1/12/2018 10:18:49 AM, 1/12/2018 10:08:14 AM, 1/12/2018 10:00:54 AM, 1/12/2018 9:45:52 AM, 1/12/2018 9:33:16 AM, 1/12/2018 9:13:55 AM, 1/12/2018 9:04:57 AM",No
GIT.EXE-15DD6956.pf,1/8/2018 7:24:03 AM,1/10/2018 7:14:40 AM,"4,435",GIT.EXE,C:\Users\STRATARXIS\AppData\Local\atom\APP-1.23.2\RESOURCES\APP.ASAR.UNPACKED\NODE_MODULES\dugite\git\mingw64\bin\git.exe,18,"1/10/2018 7:14:40 AM, 1/9/2018 7:25:43 AM, 1/8/2018 8:40:35 AM, 1/8/2018 8:35:53 AM, 1/8/2018 8:16:08 AM, 1/8/2018 8:09:21 AM, 1/8/2018 8:06:22 AM, 1/8/2018 8:03:08 AM",No
GIT.EXE-7CFA7B57.pf,1/4/2018 12:15:09 PM,1/10/2018 2:31:10 PM,"6,971",GIT.EXE,C:\PROGRAM FILES\Git\mingw64\bin\git.exe,24,"1/10/2018 2:31:10 PM, 1/10/2018 2:27:45 PM, 1/10/2018 2:24:13 PM, 1/10/2018 2:19:10 PM, 1/8/2018 10:18:29 AM, 1/5/2018 10:15:32 AM, 1/4/2018 1:36:49 PM, 1/4/2018 1:21:47 PM",No
GIT.EXE-85B79844.pf,1/4/2018 12:23:52 PM,1/10/2018 2:32:22 PM,"6,133",GIT.EXE,C:\PROGRAM FILES\Git\mingw64\libexec\git-core\git.exe,25,"1/10/2018 2:32:17 PM, 1/10/2018 2:24:52 PM, 1/10/2018 2:19:32 PM, 1/10/2018 2:19:34 PM, 1/5/2018 10:16:58 AM, 1/5/2018 10:16:58 AM, 1/5/2018 10:16:59 AM, 1/4/2018 1:36:49 PM",No
GIT.EXE-C6DDAA85.pf,1/8/2018 7:24:03 AM,1/10/2018 7:14:40 AM,"4,511",GIT.EXE,C:\Users\STRATARXIS\AppData\Local\atom\APP-1.23.2\RESOURCES\APP.ASAR.UNPACKED\NODE_MODULES\dugite\git\mingw64\bin\git.exe,21,"1/10/2018 7:14:38 AM, 1/9/2018 7:25:41 AM, 1/8/2018 9:53:20 AM, 1/8/2018 8:40:35 AM, 1/8/2018 8:35:53 AM, 1/8/2018 8:16:08 AM, 1/8/2018 8:09:21 AM, 1/8/2018 8:06:22 AM",No
GIT.EXE-E460383B.pf,1/12/2018 8:09:05 AM,1/12/2018 10:25:07 AM,"5,946",GIT.EXE,C:\Users\STRATARXIS\AppData\Local\atom\APP-1.23.3\RESOURCES\APP.ASAR.UNPACKED\NODE_MODULES\dugite\git\mingw64\bin\git.exe,15,"1/12/2018 10:25:07 AM, 1/12/2018 10:18:50 AM, 1/12/2018 10:08:15 AM, 1/12/2018 10:00:55 AM, 1/12/2018 9:45:52 AM, 1/12/2018 9:35:03 AM, 1/12/2018 9:33:16 AM, 1/12/2018 9:13:55 AM",No
GREP.EXE-EA4DD119.pf,1/5/2018 9:52:14 AM,1/5/2018 9:52:24 AM,"2,020",GREP.EXE,C:\cygwin64\bin\grep.exe,10,"1/5/2018 9:52:23 AM, 1/5/2018 9:52:23 AM, 1/5/2018 9:52:21 AM, 1/5/2018 9:52:20 AM, 1/5/2018 9:52:19 AM, 1/5/2018 9:52:17 AM, 1/5/2018 9:52:16 AM, 1/5/2018 9:52:16 AM",No
GZIP.EXE-88140FB5.pf,1/5/2018 9:52:14 AM,1/5/2018 9:52:23 AM,"2,132",GZIP.EXE,C:\cygwin64\bin\gzip.exe,10,"1/5/2018 9:52:23 AM, 1/5/2018 9:52:22 AM, 1/5/2018 9:52:21 AM, 1/5/2018 9:52:19 AM, 1/5/2018 9:52:18 AM, 1/5/2018 9:52:17 AM, 1/5/2018 9:52:16 AM, 1/5/2018 9:52:16 AM",No
HOSTNAME.EXE-6849A65C.pf,1/8/2018 10:18:28 AM,1/10/2018 2:19:09 PM,"3,149",HOSTNAME.EXE,C:\PROGRAM FILES\Git\usr\bin\hostname.exe,2,"1/10/2018 2:19:09 PM, 1/8/2018 10:18:28 AM",No
IEXPLORE.EXE-4B6C9215.pf,12/12/2017 9:21:44 AM,12/12/2017 9:21:53 AM,"36,659",IEXPLORE.EXE,C:\PROGRAM FILES (X86)\INTERNET EXPLORER\iexplore.exe,2,"12/12/2017 9:21:43 AM, 12/12/2017 9:21:34 AM",No
IEXPLORE.EXE-908C99F8.pf,12/12/2017 9:21:44 AM,12/12/2017 9:21:44 AM,"18,283",IEXPLORE.EXE,C:\PROGRAM FILES\INTERNET EXPLORER\iexplore.exe,1,12/12/2017 9:21:34 AM,No
INSTALL-INFO.EXE-EA15EF63.pf,1/5/2018 9:52:45 AM,1/5/2018 9:52:45 AM,"2,698",INSTALL-INFO.EXE,C:\cygwin64\bin\INSTALL-INFO.EXE,10,"1/5/2018 9:52:45 AM, 1/5/2018 9:52:45 AM, 1/5/2018 9:52:45 AM, 1/5/2018 9:52:45 AM, 1/5/2018 9:52:45 AM, 1/5/2018 9:52:45 AM, 1/5/2018 9:52:45 AM, 1/5/2018 9:52:45 AM",No
IS-BJ1UM.TMP-A0E72B5B.pf,1/8/2018 10:59:46 AM,1/8/2018 10:59:46 AM,"9,667",IS-BJ1UM.TMP,C:\USERS\STRATARXIS\APPDATA\LOCAL\TEMP\IS-8GQS6.TMP\IS-BJ1UM.TMP,1,1/8/2018 10:59:35 AM,Yes
LN.EXE-BB2014B5.pf,1/5/2018 9:52:46 AM,1/5/2018 9:52:47 AM,"2,375",LN.EXE,C:\cygwin64\bin\ln.exe,10,"1/5/2018 9:52:47 AM, 1/5/2018 9:52:46 AM, 1/5/2018 9:52:46 AM, 1/5/2018 9:52:46 AM, 1/5/2018 9:52:46 AM, 1/5/2018 9:52:46 AM, 1/5/2018 9:52:46 AM, 1/5/2018 9:52:46 AM",No
LOCALE.EXE-229BBB19.pf,1/8/2018 10:18:29 AM,1/10/2018 2:19:11 PM,"3,078",LOCALE.EXE,C:\PROGRAM FILES\Git\usr\bin\locale.exe,2,"1/10/2018 2:19:11 PM, 1/8/2018 10:18:29 AM",No
LOCKAPP.EXE-E61E86B6.pf,12/7/2017 12:19:54 PM,1/9/2018 11:36:37 AM,"27,112",LOCKAPP.EXE,C:\Windows\SYSTEMAPPS\MICROSOFT.LOCKAPP_CW5N1H2TXYEWY\LockApp.exe,11,"1/9/2018 11:20:00 AM, 1/4/2018 9:08:41 AM, 1/3/2018 7:50:35 AM, 1/2/2018 7:48:15 AM, 12/29/2017 8:01:37 AM, 12/28/2017 11:38:47 AM, 12/15/2017 8:16:39 AM, 12/13/2017 10:24:54 AM",No
LOGONUI.EXE-09140401.pf,12/7/2017 8:26:38 AM,1/12/2018 7:34:43 AM,"28,357",LOGONUI.EXE,C:\WINDOWS\SYSTEM32\LOGONUI.EXE,53,"1/10/2018 2:47:27 PM, 1/10/2018 2:47:27 PM, 1/9/2018 2:56:21 PM, 1/9/2018 2:56:21 PM, 1/9/2018 11:19:59 AM, 1/8/2018 2:53:17 PM, 1/8/2018 2:53:17 PM, 1/5/2018 2:30:21 PM",Yes
MAKE-3.81.EXE-9DF45461.pf,1/8/2018 10:59:45 AM,1/8/2018 10:59:45 AM,"5,717",MAKE-3.81.EXE,C:\USERS\STRATARXIS\APPDATA\LOCAL\PACKAGES\MICROSOFT.MICROSOFTEDGE_8WEKYB3D8BBWE\TEMPSTATE\DOWNLOADS\MAKE-3.81.EXE,1,1/8/2018 10:59:35 AM,Yes
MAKE.EXE-FBC5BB41.pf,1/8/2018 11:01:24 AM,1/8/2018 11:02:47 AM,"4,323",MAKE.EXE,C:\PROGRAM FILES (X86)\GnuWin32\bin\make.exe,4,"1/8/2018 11:02:47 AM, 1/8/2018 11:02:38 AM, 1/8/2018 11:02:30 AM, 1/8/2018 11:01:23 AM",No
MICROSOFT.PHOTOS.EXE-EFEA0177.pf,12/12/2017 9:38:49 AM,12/12/2017 9:38:49 AM,"50,212",MICROSOFT.PHOTOS.EXE,C:\PROGRAM FILES\WINDOWSAPPS\MICROSOFT.WINDOWS.PHOTOS_2017.39091.16340.0_X64__8WEKYB3D8BBWE\MICROSOFT.PHOTOS.EXE,1,12/12/2017 9:38:39 AM,Yes
MICROSOFTEDGE.EXE-8A6AC511.pf,12/7/2017 8:28:03 AM,1/12/2018 7:35:35 AM,"53,491",MICROSOFTEDGE.EXE,C:\Windows\SYSTEMAPPS\MICROSOFT.MICROSOFTEDGE_8WEKYB3D8BBWE\MICROSOFTEDGE.EXE,21,"1/12/2018 7:35:24 AM, 1/10/2018 7:09:51 AM, 1/9/2018 7:24:34 AM, 1/8/2018 7:20:48 AM, 1/5/2018 7:37:55 AM, 1/4/2018 2:53:10 PM, 1/4/2018 11:44:20 AM, 1/4/2018 7:18:53 AM",No
MICROSOFTEDGECP.EXE-BC10DA5B.pf,12/7/2017 8:28:27 AM,1/12/2018 10:15:50 AM,"41,725",MICROSOFTEDGECP.EXE,C:\Windows\SYSTEMAPPS\MICROSOFT.MICROSOFTEDGE_8WEKYB3D8BBWE\MICROSOFTEDGECP.EXE,512,"1/12/2018 10:15:40 AM, 1/12/2018 10:06:05 AM, 1/12/2018 10:03:43 AM, 1/12/2018 9:54:05 AM, 1/12/2018 9:48:41 AM, 1/12/2018 9:38:42 AM, 1/12/2018 9:26:23 AM, 1/12/2018 8:46:54 AM",No
MICROSOFTPDFREADER.EXE-C04280F3.pf,12/14/2017 9:41:59 AM,1/10/2018 12:25:29 PM,"34,268",MICROSOFTPDFREADER.EXE,C:\Windows\SYSTEMAPPS\MICROSOFT.MICROSOFTEDGE_8WEKYB3D8BBWE\MICROSOFTPDFREADER.EXE,23,"1/10/2018 12:25:19 PM, 1/10/2018 12:00:41 PM, 1/10/2018 11:56:45 AM, 1/10/2018 11:48:27 AM, 1/10/2018 11:16:26 AM, 1/10/2018 10:52:19 AM, 1/10/2018 10:43:40 AM, 1/10/2018 10:41:02 AM",No
MINTTY.EXE-827D9E42.pf,1/4/2018 12:15:53 PM,1/10/2018 2:19:18 PM,"10,884",MINTTY.EXE,C:\PROGRAM FILES\Git\usr\bin\mintty.exe,8,"1/10/2018 2:19:08 PM, 1/10/2018 2:19:08 PM, 1/8/2018 10:18:27 AM, 1/8/2018 10:18:28 AM, 1/5/2018 10:15:30 AM, 1/5/2018 10:15:31 AM, 1/4/2018 12:15:52 PM, 1/4/2018 12:15:53 PM",No
MKDIR.EXE-EBCB354E.pf,1/5/2018 9:52:46 AM,1/5/2018 9:52:47 AM,"1,978",MKDIR.EXE,C:\cygwin64\bin\mkdir.exe,10,"1/5/2018 9:52:47 AM, 1/5/2018 9:52:47 AM, 1/5/2018 9:52:47 AM, 1/5/2018 9:52:47 AM, 1/5/2018 9:52:47 AM, 1/5/2018 9:52:46 AM, 1/5/2018 9:52:46 AM, 1/5/2018 9:52:46 AM",No
MOBSYNC.EXE-C5E2284F.pf,1/8/2018 7:18:50 AM,1/12/2018 7:35:10 AM,"8,218",MOBSYNC.EXE,C:\Windows\System32\mobsync.exe,5,"1/12/2018 7:34:58 AM, 1/10/2018 2:17:04 PM, 1/10/2018 7:09:44 AM, 1/9/2018 7:23:47 AM, 1/8/2018 7:18:40 AM",No
MPAM-CE4FA2A7.EXE-310195CD.pf,1/9/2018 1:26:19 PM,1/9/2018 1:26:19 PM,"20,221",MPAM-CE4FA2A7.EXE,C:\WINDOWS\SERVICEPROFILES\NETWORKSERVICE\APPDATA\LOCAL\TEMP\MPAM-CE4FA2A7.EXE,1,1/9/2018 1:26:09 PM,Yes
MPAM-FFA34505.EXE-9EB133C2.pf,1/10/2018 1:39:14 PM,1/10/2018 1:39:14 PM,"20,271",MPAM-FFA34505.EXE,C:\WINDOWS\SERVICEPROFILES\NETWORKSERVICE\APPDATA\LOCAL\TEMP\MPAM-FFA34505.EXE,1,1/10/2018 1:39:04 PM,Yes
MPCMDRUN.EXE-5C9D6889.pf,12/8/2017 7:23:18 AM,1/12/2018 7:44:43 AM,"8,659",MPCMDRUN.EXE,C:\PROGRAMDATA\MICROSOFT\WINDOWS DEFENDER\Platform\4.12.17007.17123-0\MpCmdRun.exe,38,"1/12/2018 7:44:41 AM, 1/10/2018 1:38:57 PM, 1/10/2018 1:38:57 PM, 1/10/2018 12:26:08 PM, 1/10/2018 9:38:57 AM, 1/10/2018 9:38:57 AM, 1/9/2018 2:16:29 PM, 1/9/2018 1:26:02 PM",No
MPENGINE.EXE-F1D867B7.pf,1/8/2018 7:23:06 AM,1/12/2018 7:40:41 AM,"2,100",MPENGINE.EXE,C:\PROGRAMDATA\MICROSOFT\WINDOWS DEFENDER\Scans\MPPAYLOADDATA\mpengine.exe,7,"1/12/2018 7:40:41 AM, 1/10/2018 1:39:36 PM, 1/10/2018 8:52:44 AM, 1/9/2018 1:26:32 PM, 1/9/2018 8:31:07 AM, 1/9/2018 7:34:06 AM, 1/8/2018 7:23:06 AM",No
MPSIGSTUB.EXE-2E8586C7.pf,1/10/2018 1:39:16 PM,1/10/2018 1:39:16 PM,"12,248",MPSIGSTUB.EXE,C:\WINDOWS\SERVICEPROFILES\NETWORKSERVICE\APPDATA\LOCAL\TEMP\{74C15B10-58C9-4C2B-B74D-3373CD7FE6DB}\MPSIGSTUB.EXE,1,1/10/2018 1:39:06 PM,Yes
MPSIGSTUB.EXE-5C288429.pf,1/9/2018 1:26:22 PM,1/9/2018 1:26:22 PM,"12,168",MPSIGSTUB.EXE,C:\WINDOWS\SERVICEPROFILES\NETWORKSERVICE\APPDATA\LOCAL\TEMP\{DE0EF811-2B98-49D4-BC26-91D16702AEB8}\MPSIGSTUB.EXE,1,1/9/2018 1:26:12 PM,Yes
MPSIGSTUB.EXE-6CB27A06.pf,12/14/2017 9:28:44 AM,1/12/2018 7:38:49 AM,"93,535",MPSIGSTUB.EXE,C:\WINDOWS\SYSTEM32\MPSIGSTUB.EXE,13,"1/12/2018 7:38:47 AM, 1/10/2018 8:52:25 AM, 1/9/2018 8:30:41 AM, 1/9/2018 7:33:39 AM, 1/8/2018 7:22:13 AM, 1/5/2018 7:40:20 AM, 1/4/2018 8:02:02 AM, 1/3/2018 7:21:36 AM",Yes
MRT-KB890830.EXE-D40E71AD.pf,1/10/2018 8:55:00 AM,1/10/2018 8:55:00 AM,"12,670",,,1,1/10/2018 8:54:59 AM,No
MSASCUIL.EXE-B411EDE3.pf,12/7/2017 8:29:47 AM,1/12/2018 7:35:16 AM,"6,509",MSASCUIL.EXE,C:\PROGRAM FILES\WINDOWS DEFENDER\MSASCuiL.exe,17,"1/12/2018 7:35:05 AM, 1/10/2018 7:09:51 AM, 1/9/2018 7:23:53 AM, 1/8/2018 7:18:46 AM, 1/5/2018 7:37:04 AM, 1/4/2018 7:13:52 AM, 1/3/2018 7:16:11 AM, 1/2/2018 7:09:59 AM",No
MSCORSVW.EXE-57D17DAF.pf,1/8/2018 7:49:56 AM,1/12/2018 8:51:42 AM,"10,205",MSCORSVW.EXE,C:\Windows\MICROSOFT.NET\FRAMEWORK64\V4.0.30319\mscorsvw.exe,8,"1/12/2018 8:51:42 AM, 1/12/2018 8:51:37 AM, 1/10/2018 11:09:21 AM, 1/10/2018 11:09:20 AM, 1/9/2018 8:50:00 AM, 1/8/2018 7:50:13 AM, 1/8/2018 7:49:57 AM, 1/8/2018 7:49:55 AM",No
MSCORSVW.EXE-C3C515BD.pf,1/8/2018 7:49:55 AM,1/12/2018 8:51:37 AM,"8,670",MSCORSVW.EXE,C:\Windows\MICROSOFT.NET\FRAMEWORK\V4.0.30319\mscorsvw.exe,3,"1/12/2018 8:51:36 AM, 1/10/2018 11:09:20 AM, 1/8/2018 7:49:53 AM",No
MSIEXEC.EXE-A2D55CB6.pf,1/5/2018 7:45:27 AM,1/8/2018 10:43:54 AM,"29,271",MSIEXEC.EXE,C:\Windows\System32\msiexec.exe,7,"1/8/2018 10:43:44 AM, 1/5/2018 9:27:49 AM, 1/5/2018 9:25:24 AM, 1/5/2018 9:24:48 AM, 1/5/2018 9:24:37 AM, 1/5/2018 7:45:17 AM, 1/5/2018 7:45:17 AM",No
MSPAINT.EXE-76E10B24.pf,12/12/2017 9:31:04 AM,1/10/2018 1:25:27 PM,"13,808",MSPAINT.EXE,C:\Windows\System32\mspaint.exe,4,"1/10/2018 1:25:17 PM, 12/12/2017 9:33:02 AM, 12/12/2017 9:31:37 AM, 12/12/2017 9:30:54 AM",No
MUSNOTIFICATIONUX.EXE-48FFD505.pf,1/8/2018 8:40:07 AM,1/12/2018 8:06:10 AM,"6,504",MUSNOTIFICATIONUX.EXE,C:\WINDOWS\SYSTEM32\MUSNOTIFICATIONUX.EXE,2,"1/12/2018 8:06:09 AM, 1/8/2018 8:40:07 AM",Yes
MV.EXE-BB405A1A.pf,1/5/2018 9:52:42 AM,1/5/2018 9:52:45 AM,"2,002",MV.EXE,C:\cygwin64\bin\mv.exe,8,"1/5/2018 9:52:45 AM, 1/5/2018 9:52:44 AM, 1/5/2018 9:52:44 AM, 1/5/2018 9:52:44 AM, 1/5/2018 9:52:44 AM, 1/5/2018 9:52:44 AM, 1/5/2018 9:52:44 AM, 1/5/2018 9:52:42 AM",No
NANO.EXE-D78EEF3D.pf,1/10/2018 2:31:33 PM,1/10/2018 2:31:33 PM,"3,603",NANO.EXE,C:\PROGRAM FILES\Git\usr\bin\nano.exe,1,1/10/2018 2:31:23 PM,No
NASM-2.13.02-INSTALLER-X64.EX-B8D2E4FF.pf,1/5/2018 9:49:20 AM,1/5/2018 9:49:38 AM,"11,802",NASM-2.13.02-INSTALLER-X64.EXE,C:\USERS\STRATARXIS\DOWNLOADS\NASM-2.13.02-INSTALLER-X64.EXE,2,"1/5/2018 9:49:28 AM, 1/5/2018 9:49:10 AM",Yes
NGEN.EXE-AE594A6B.pf,1/8/2018 7:49:56 AM,1/12/2018 8:51:29 AM,"6,716",NGEN.EXE,C:\Windows\MICROSOFT.NET\FRAMEWORK64\V4.0.30319\ngen.exe,13,"1/12/2018 8:51:29 AM, 1/10/2018 11:09:20 AM, 1/9/2018 8:50:00 AM, 1/8/2018 7:49:56 AM, 1/8/2018 7:49:56 AM, 1/8/2018 7:49:56 AM, 1/8/2018 7:49:55 AM, 1/8/2018 7:49:58 AM",No
NGEN.EXE-EC3F9239.pf,1/8/2018 7:49:55 AM,1/12/2018 8:51:29 AM,"5,462",NGEN.EXE,C:\Windows\MICROSOFT.NET\FRAMEWORK\V4.0.30319\ngen.exe,13,"1/12/2018 8:51:29 AM, 1/10/2018 11:09:20 AM, 1/9/2018 8:49:59 AM, 1/8/2018 7:49:58 AM, 1/8/2018 7:49:58 AM, 1/8/2018 7:49:58 AM, 1/8/2018 7:49:58 AM, 1/8/2018 7:49:58 AM",No
NGENTASK.EXE-4F8BD802.pf,1/8/2018 7:50:23 AM,1/12/2018 8:52:22 AM,"12,794",NGENTASK.EXE,C:\Windows\MICROSOFT.NET\FRAMEWORK64\V4.0.30319\ngentask.exe,4,"1/12/2018 8:52:22 AM, 1/10/2018 11:09:42 AM, 1/9/2018 8:50:16 AM, 1/8/2018 7:50:23 AM",No
NGENTASK.EXE-BB7F7010.pf,1/8/2018 7:49:54 AM,1/12/2018 8:52:12 AM,"16,874",NGENTASK.EXE,C:\Windows\MICROSOFT.NET\FRAMEWORK\V4.0.30319\ngentask.exe,6,"1/12/2018 8:52:11 AM, 1/12/2018 8:51:26 AM, 1/10/2018 11:09:39 AM, 1/9/2018 8:50:13 AM, 1/8/2018 7:50:20 AM, 1/8/2018 7:49:44 AM",No
NODE.EXE-05280E64.pf,1/8/2018 7:24:12 AM,1/10/2018 7:14:52 AM,"34,763",NODE.EXE,C:\Users\STRATARXIS\AppData\Local\atom\APP-1.23.2\RESOURCES\app\apm\bin\node.exe,8,"1/10/2018 7:14:39 AM, 1/10/2018 7:14:39 AM, 1/9/2018 7:25:40 AM, 1/9/2018 7:25:40 AM, 1/8/2018 9:53:21 AM, 1/8/2018 9:53:21 AM, 1/8/2018 7:24:02 AM, 1/8/2018 7:24:02 AM",No
NODE.EXE-F579E511.pf,1/10/2018 8:06:00 AM,1/12/2018 8:08:39 AM,"36,357",NODE.EXE,C:\Users\STRATARXIS\AppData\Local\atom\APP-1.23.3\RESOURCES\app\apm\bin\node.exe,4,"1/12/2018 8:08:28 AM, 1/10/2018 12:29:19 PM, 1/10/2018 8:05:58 AM, 1/10/2018 8:05:58 AM",No
NOTEPAD.EXE-D8414F97.pf,12/7/2017 9:14:22 AM,1/12/2018 9:25:06 AM,"10,394",NOTEPAD.EXE,C:\Windows\System32\notepad.exe,57,"1/12/2018 9:25:04 AM, 1/10/2018 12:45:56 PM, 1/10/2018 12:08:35 PM, 1/10/2018 9:52:15 AM, 1/8/2018 12:36:28 PM, 1/8/2018 10:53:02 AM, 1/8/2018 9:54:25 AM, 1/8/2018 8:41:20 AM",No
ONEDRIVE.EXE-959440B6.pf,12/7/2017 8:29:49 AM,1/12/2018 7:35:22 AM,"27,260",,,18,"1/12/2018 7:35:08 AM, 1/10/2018 7:09:53 AM, 1/9/2018 7:23:55 AM, 1/8/2018 7:18:48 AM, 1/5/2018 7:37:06 AM, 1/4/2018 7:13:53 AM, 1/3/2018 7:16:12 AM, 1/2/2018 7:10:00 AM",No
Op-EXPLORER.EXE-A80E4F97-000000F5.pf,1/5/2018 10:06:01 AM,1/8/2018 10:34:48 AM,"5,516",,,2,"1/8/2018 10:34:46 AM, 1/5/2018 10:06:00 AM",No
Op-SEARCHUI.EXE-5FAA26D1-00000001.pf,1/12/2018 7:34:56 AM,1/12/2018 7:34:56 AM,"14,455",,,1,1/12/2018 7:34:55 AM,No
OPENWITH.EXE-5C93E816.pf,12/12/2017 9:38:40 AM,1/8/2018 12:36:28 PM,"26,960",OPENWITH.EXE,C:\Windows\System32\OpenWith.exe,8,"1/8/2018 12:36:24 PM, 1/8/2018 11:02:12 AM, 1/8/2018 11:00:42 AM, 1/8/2018 10:19:06 AM, 1/4/2018 2:48:18 PM, 1/4/2018 2:40:37 PM, 1/2/2018 8:23:41 AM, 12/12/2017 9:38:33 AM",No
P11-KIT.EXE-38A826E6.pf,1/5/2018 9:52:47 AM,1/5/2018 9:52:48 AM,"2,435",P11-KIT.EXE,C:\cygwin64\bin\p11-kit.exe,5,"1/5/2018 9:52:48 AM, 1/5/2018 9:52:48 AM, 1/5/2018 9:52:48 AM, 1/5/2018 9:52:48 AM, 1/5/2018 9:52:47 AM",No
PICKERHOST.EXE-B8A68B3C.pf,12/12/2017 9:38:29 AM,1/10/2018 1:33:13 PM,"36,048",PICKERHOST.EXE,C:\Windows\System32\PICKERHOST.EXE,14,"1/10/2018 1:33:03 PM, 1/10/2018 10:52:21 AM, 1/10/2018 10:41:10 AM, 1/10/2018 9:53:09 AM, 1/10/2018 9:48:21 AM, 1/10/2018 9:46:34 AM, 1/8/2018 10:39:42 AM, 1/4/2018 2:13:19 PM",No
PIP.EXE-0E42E013.pf,12/14/2017 10:37:13 AM,1/10/2018 7:12:44 AM,"3,134",PIP.EXE,C:\Python27\Scripts\pip.exe,18,"1/10/2018 7:12:34 AM, 1/9/2018 8:21:23 AM, 1/5/2018 9:02:56 AM, 1/5/2018 8:31:21 AM, 1/5/2018 8:16:19 AM, 1/5/2018 7:44:02 AM, 1/5/2018 7:39:17 AM, 1/4/2018 2:45:19 PM",No
POWERSHELL.EXE-920BBA2A.pf,1/10/2018 7:17:54 AM,1/10/2018 7:17:54 AM,"29,039",POWERSHELL.EXE,C:\Windows\System32\WINDOWSPOWERSHELL\v1.0\POWERSHELL.EXE,1,1/10/2018 7:17:44 AM,No
PRINTDIALOG.EXE-45A38D3C.pf,1/10/2018 10:41:50 AM,1/10/2018 10:53:43 AM,"25,377",PRINTDIALOG.EXE,C:\Windows\PRINTDIALOG\PRINTDIALOG.EXE,4,"1/10/2018 10:53:36 AM, 1/10/2018 10:52:54 AM, 1/10/2018 10:52:25 AM, 1/10/2018 10:41:40 AM",No
PRINTFILTERPIPELINESVC.EXE-1565F6A1.pf,1/10/2018 10:42:31 AM,1/10/2018 10:52:55 AM,"17,026",PRINTFILTERPIPELINESVC.EXE,C:\WINDOWS\SYSTEM32\PRINTFILTERPIPELINESVC.EXE,3,"1/10/2018 10:52:45 AM, 1/10/2018 10:49:45 AM, 1/10/2018 10:42:21 AM",Yes
PYTHON.EXE-C663CFDC.pf,12/7/2017 9:03:57 AM,1/12/2018 10:25:15 AM,"26,855",PYTHON.EXE,C:\Python27\python.exe,302,"1/12/2018 10:25:12 AM, 1/12/2018 10:18:57 AM, 1/12/2018 10:08:47 AM, 1/12/2018 9:45:58 AM, 1/12/2018 9:33:42 AM, 1/10/2018 1:22:22 PM, 1/10/2018 12:54:35 PM, 1/10/2018 12:46:58 PM",No
REG.EXE-E7E8BD26.pf,1/10/2018 7:17:56 AM,1/10/2018 7:17:56 AM,"2,144",REG.EXE,C:\Windows\System32\reg.exe,4,"1/10/2018 7:17:56 AM, 1/10/2018 7:17:56 AM, 1/10/2018 7:17:56 AM, 1/10/2018 7:17:55 AM",No
RUNDLL32.EXE-081B5A6F.pf,1/10/2018 11:47:55 AM,1/10/2018 11:47:55 AM,"4,175",RUNDLL32.EXE,C:\Windows\System32\rundll32.exe,1,1/10/2018 11:47:55 AM,No
RUNDLL32.EXE-23EA2E5B.pf,12/7/2017 8:27:08 AM,1/12/2018 7:43:25 AM,"5,503",RUNDLL32.EXE,C:\Windows\System32\rundll32.exe,21,"1/12/2018 7:43:15 AM, 1/10/2018 7:13:56 AM, 1/9/2018 7:27:10 AM, 1/5/2018 7:41:42 AM, 1/4/2018 7:20:03 AM, 1/3/2018 7:22:38 AM, 1/2/2018 7:16:58 AM, 12/28/2017 7:19:22 AM",No
RUNDLL32.EXE-467448AC.pf,12/7/2017 8:39:41 AM,1/12/2018 8:08:55 AM,"4,622",RUNDLL32.EXE,C:\Windows\System32\rundll32.exe,19,"1/12/2018 8:08:55 AM, 1/10/2018 2:17:12 PM, 1/10/2018 7:10:15 AM, 1/9/2018 8:22:08 AM, 1/8/2018 7:34:13 AM, 1/5/2018 7:39:52 AM, 1/4/2018 7:29:20 AM, 1/3/2018 12:44:43 PM",No
RUNDLL32.EXE-63F2C164.pf,1/8/2018 8:24:28 AM,1/8/2018 8:26:40 AM,"3,225",RUNDLL32.EXE,C:\Windows\System32\rundll32.exe,2,"1/8/2018 8:26:36 AM, 1/8/2018 8:24:24 AM",No
RUNDLL32.EXE-67D45B52.pf,1/10/2018 11:48:00 AM,1/10/2018 11:48:00 AM,"4,710",RUNDLL32.EXE,C:\Windows\System32\rundll32.exe,1,1/10/2018 11:47:53 AM,No
RUNDLL32.EXE-B216811E.pf,1/8/2018 8:24:30 AM,1/10/2018 11:09:10 AM,"3,747",RUNDLL32.EXE,C:\Windows\System32\rundll32.exe,2,"1/10/2018 11:09:09 AM, 1/8/2018 8:24:29 AM",No
RUNDLL32.EXE-ED95E4BB.pf,12/8/2017 7:17:20 AM,1/12/2018 7:34:49 AM,"3,760",RUNDLL32.EXE,C:\Windows\System32\rundll32.exe,16,"1/12/2018 7:34:48 AM, 1/10/2018 7:09:32 AM, 1/9/2018 7:23:27 AM, 1/8/2018 7:18:32 AM, 1/5/2018 7:36:47 AM, 1/4/2018 7:13:39 AM, 1/3/2018 7:15:56 AM, 1/2/2018 7:09:40 AM",No
